user_id,applicant_id,total_before,total_after,total_change
17,10,2.7179999999999995,2.7179999999999995,0.0
17,11,2.8053999999999997,2.8053999999999997,0.0
17,12,3.02815,3.02815,0.0
25,1,2.812266666666666,2.812266666666666,0.0
25,2,3.345816666666667,3.345816666666667,0.0
25,3,2.4880500000000008,2.4880500000000008,0.0
25,4,2.284116666666667,2.284116666666667,0.0
25,5,3.7407499999999994,3.7407499999999994,0.0
25,6,2.4700166666666665,2.4700166666666665,0.0
25,7,2.6560000000000006,2.6560000000000006,0.0
25,8,1.6128500000000001,1.6128500000000001,0.0
25,9,2.10835,2.10835,0.0
25,10,2.4988833333333327,2.4988833333333327,0.0
25,11,2.4086166666666666,2.4086166666666666,0.0
25,12,2.18745,2.18745,0.0
40,1,0.8051666666666667,0.8051666666666667,0.0
40,2,1.0045000000000002,1.1115500000000003,0.10705
40,3,0.6551166666666668,0.6551166666666668,0.0
40,4,0.8234333333333334,0.8234333333333334,0.0
40,5,1.3527833333333337,1.3527833333333337,0.0
40,6,1.5152000000000003,1.7477000000000003,0.2325
40,7,0.7995833333333332,0.7995833333333332,0.0
40,8,1.7931499999999998,1.9929499999999998,0.1998
40,9,0.9643333333333333,0.9643333333333333,0.0
40,10,0.9662666666666666,0.9662666666666666,0.0
40,11,1.1167333333333331,1.1167333333333331,0.0
40,12,1.0775666666666666,1.3003166666666666,0.22275000000000003
56,1,0.38744999999999996,0.38744999999999996,0.0
56,2,0.2969333333333333,0.2969333333333333,0.0
56,3,0.10681666666666667,0.10681666666666667,0.0
56,4,0.15936666666666668,0.15936666666666668,0.0
56,5,0.10289999999999999,0.10289999999999999,0.0
56,6,0.24756666666666666,0.24756666666666666,0.0
56,7,0.16556666666666667,0.16556666666666667,0.0
56,8,0.13003333333333333,0.13003333333333333,0.0
56,9,0.3642,0.3642,0.0
56,10,0.7932666666666667,0.8968166666666667,0.10355
56,11,0.13433333333333333,0.13433333333333333,0.0
56,12,0.24716666666666665,0.24716666666666665,0.0
33,1,6.052883333333333,6.052883333333333,0.0
33,2,2.295166666666667,2.295166666666667,0.0
33,3,1.9173999999999998,1.9173999999999998,0.0
33,4,2.109983333333333,2.109983333333333,0.0
33,5,1.51965,1.51965,0.0
33,6,2.293683333333333,2.293683333333333,0.0
33,7,3.9022166666666664,3.9022166666666664,0.0
33,8,2.1769833333333333,2.1769833333333333,0.0
33,9,2.173433333333333,2.173433333333333,0.0
33,10,2.0004166666666663,2.0004166666666663,0.0
33,11,2.820416666666666,2.820416666666666,0.0
33,12,1.1826166666666666,1.1826166666666666,0.0
54,1,0.6633499999999999,0.6633499999999999,0.0
54,2,0.6944166666666667,0.6944166666666667,0.0
54,3,0.7104,0.7104,0.0
54,4,0.6577833333333334,0.6577833333333334,0.0
54,5,0.64425,0.64425,0.0
54,6,1.15575,1.15575,0.0
54,7,0.6316166666666667,0.6316166666666667,0.0
54,8,0.6045999999999999,0.6045999999999999,0.0
54,9,0.86155,0.86155,0.0
54,10,1.0273,1.0273,0.0
54,11,1.5786833333333337,1.5786833333333337,0.0
54,12,0.9075000000000001,0.9075000000000001,0.0
9,1,0.9558666666666669,0.9558666666666669,0.0
9,2,1.641233333333333,1.641233333333333,0.0
9,3,1.9227666666666672,1.9227666666666672,0.0
9,4,1.1136166666666667,1.1136166666666667,0.0
9,5,3.4350666666666663,3.4350666666666663,0.0
9,6,3.908,3.9721333333333333,0.06413333333333333
9,7,10.757800000000003,10.873883333333337,0.11608333333333333
9,8,1.7817,1.7817,0.0
9,9,4.467666666666666,4.467666666666666,0.0
9,10,2.0878,2.0878,0.0
9,11,3.092649999999999,3.092649999999999,0.0
9,12,1.8695499999999998,1.8695499999999998,0.0
14,1,3.2647000000000004,3.2647000000000004,0.0
14,2,1.25375,1.25375,0.0
14,3,1.2358833333333332,1.2358833333333332,0.0
14,4,6.345416666666666,6.345416666666666,0.0
14,5,0.9538,0.9538,0.0
14,6,0.8312499999999999,0.8312499999999999,0.0
14,7,1.0126,1.0126,0.0
14,8,2.3935000000000004,2.3935000000000004,0.0
14,9,2.796566666666667,2.796566666666667,0.0
14,10,2.121916666666667,2.121916666666667,0.0
14,11,4.079000000000001,4.1329166666666675,0.05391666666666666
14,12,6.904616666666667,6.904616666666667,0.0
29,1,1.675366666666667,1.675366666666667,0.0
29,2,1.5205833333333334,1.5205833333333334,0.0
29,3,1.8523166666666666,1.8523166666666666,0.0
29,4,2.021683333333333,2.021683333333333,0.0
29,5,1.0279500000000001,1.0279500000000001,0.0
29,6,0.8849499999999999,0.8849499999999999,0.0
29,7,0.5923666666666667,0.5923666666666667,0.0
29,8,0.9862166666666666,0.9862166666666666,0.0
29,9,2.442416666666667,2.442416666666667,0.0
29,10,1.2177666666666667,1.2809333333333333,0.06316666666666666
29,11,1.1285166666666666,1.1285166666666666,0.0
29,12,0.8839666666666666,0.8839666666666666,0.0
52,1,0.6975500000000001,0.6975500000000001,0.0
52,2,1.0995166666666667,1.0995166666666667,0.0
52,3,1.6143833333333335,1.6143833333333335,0.0
52,4,0.6936500000000001,0.6936500000000001,0.0
52,5,0.9495833333333334,0.9495833333333334,0.0
52,6,0.8254666666666667,0.8254666666666667,0.0
52,7,0.5780833333333332,0.5780833333333332,0.0
52,8,1.8604166666666668,1.8604166666666668,0.0
52,9,1.84605,1.84605,0.0
52,10,1.6873166666666668,1.6873166666666668,0.0
52,11,1.4965499999999996,1.4965499999999996,0.0
52,12,1.1760666666666666,1.1760666666666666,0.0
50,1,0.8994833333333334,0.8994833333333334,0.0
50,2,1.5548666666666664,1.5548666666666664,0.0
50,3,1.1716333333333333,1.1716333333333333,0.0
50,4,0.9204500000000002,0.9204500000000002,0.0
50,5,1.1338499999999998,1.1338499999999998,0.0
50,6,1.2947,1.3268333333333333,0.03213333333333333
50,7,2.0124166666666667,2.0124166666666667,0.0
50,8,1.4922499999999999,1.4922499999999999,0.0
50,9,0.8950333333333333,0.8950333333333333,0.0
50,10,1.7249500000000002,1.7249500000000002,0.0
50,11,2.3058166666666664,2.4250166666666666,0.1192
50,12,1.6057833333333333,1.6057833333333333,0.0
28,1,2.7379166666666657,2.7379166666666657,0.0
28,2,2.03525,2.03525,0.0
28,3,0.16193333333333332,0.16193333333333332,0.0
28,4,1.0566166666666668,1.0566166666666668,0.0
28,5,1.8363166666666668,1.8363166666666668,0.0
28,6,2.4597666666666664,2.4597666666666664,0.0
28,7,0.8237666666666668,0.8237666666666668,0.0
28,8,1.0112666666666665,1.0112666666666665,0.0
28,9,1.1788166666666666,1.1788166666666666,0.0
28,10,0.3755333333333334,0.3755333333333334,0.0
28,11,1.4483833333333331,1.4483833333333331,0.0
28,12,0.7311666666666666,0.7311666666666666,0.0
15,1,1.638166666666667,1.638166666666667,0.0
15,2,1.7604,1.7604,0.0
15,3,1.3117333333333334,1.3117333333333334,0.0
15,4,0.9525833333333333,0.9525833333333333,0.0
15,5,1.6462499999999998,1.6462499999999998,0.0
15,6,1.6690500000000001,1.6690500000000001,0.0
15,7,1.6244999999999998,1.6244999999999998,0.0
15,8,1.7523333333333335,1.7523333333333335,0.0
15,9,1.3528666666666669,1.3528666666666669,0.0
15,10,1.732933333333333,1.732933333333333,0.0
15,11,2.07985,2.1218666666666666,0.04201666666666667
15,12,1.7488,1.7488,0.0
62,1,0.6339333333333333,0.6339333333333333,0.0
62,2,0.7037,0.7037,0.0
62,3,0.3733166666666667,0.3733166666666667,0.0
62,4,0.4097333333333333,0.5262666666666667,0.11653333333333334
62,5,2.0204333333333335,2.0919833333333333,0.07155
62,6,0.4081666666666667,0.4081666666666667,0.0
62,7,0.3356166666666666,0.3356166666666666,0.0
62,8,0.5815166666666667,0.5815166666666667,0.0
62,9,0.4438166666666667,0.4438166666666667,0.0
62,10,0.3163333333333333,0.3163333333333333,0.0
62,11,0.3464666666666667,0.3464666666666667,0.0
62,12,0.55315,0.55315,0.0
16,1,6.272483333333334,6.272483333333334,0.0
16,2,4.006616666666667,4.006616666666667,0.0
16,3,4.6070166666666665,4.6070166666666665,0.0
16,4,6.463216666666665,6.463216666666665,0.0
16,5,4.780583333333333,4.780583333333333,0.0
16,6,4.62985,4.62985,0.0
16,7,5.416416666666667,5.416416666666667,0.0
16,8,4.389783333333333,4.389783333333333,0.0
16,9,4.774916666666667,4.774916666666667,0.0
16,10,6.323016666666668,6.323016666666668,0.0
16,11,5.0213333333333345,5.0213333333333345,0.0
16,12,5.2049666666666665,5.2049666666666665,0.0
27,1,0.9872333333333333,0.9872333333333333,0.0
27,2,0.9645166666666668,0.9645166666666668,0.0
27,3,0.4953,0.4953,0.0
27,4,0.42286666666666667,0.4457833333333333,0.022916666666666665
27,5,3.5537499999999995,3.5537499999999995,0.0
27,6,0.55155,0.55155,0.0
27,7,0.5336666666666667,0.5336666666666667,0.0
27,8,1.645866666666667,1.645866666666667,0.0
27,9,0.7218499999999999,0.7218499999999999,0.0
27,10,0.7589499999999999,0.7589499999999999,0.0
27,11,1.2673333333333332,1.2673333333333332,0.0
27,12,0.9593833333333333,0.9593833333333333,0.0
48,1,0.6482333333333333,0.6482333333333333,0.0
48,2,1.9119166666666665,1.9597833333333332,0.04786666666666666
48,3,0.7804000000000001,0.7804000000000001,0.0
48,4,0.7297833333333335,0.7297833333333335,0.0
48,5,0.7606333333333333,0.7606333333333333,0.0
48,6,2.024583333333333,2.024583333333333,0.0
48,7,0.9063,0.9063,0.0
48,8,2.3168499999999996,2.3168499999999996,0.0
48,9,0.7272333333333333,0.7272333333333333,0.0
48,10,0.9058666666666666,0.9058666666666666,0.0
48,11,0.79185,0.79185,0.0
48,12,1.1427166666666668,1.1427166666666668,0.0
59,1,1.9995166666666668,2.0797166666666667,0.08020000000000001
59,2,2.386766666666667,2.386766666666667,0.0
59,3,0.3714166666666667,0.3714166666666667,0.0
59,4,0.8126333333333334,0.8126333333333334,0.0
59,5,0.8678166666666667,0.8678166666666667,0.0
59,6,0.62925,0.62925,0.0
59,7,0.5508333333333333,0.5508333333333333,0.0
59,8,0.8364833333333332,0.8364833333333332,0.0
59,9,1.0117500000000001,1.0117500000000001,0.0
59,10,0.9189333333333333,0.9555166666666666,0.03658333333333333
59,11,0.7282833333333333,0.7498333333333332,0.02155
59,12,0.41551666666666665,0.41551666666666665,0.0
5,1,3.1462833333333338,3.186783333333334,0.0405
5,2,3.8112000000000004,3.9975000000000005,0.1863
5,3,15.874416666666672,15.92768333333334,0.05326666666666667
5,4,2.678966666666667,2.7208333333333337,0.04186666666666667
5,5,5.882316666666664,6.051283333333331,0.16896666666666665
5,6,10.338216666666666,10.380566666666667,0.04235
5,7,5.149533333333335,5.216233333333335,0.0667
5,8,6.185983333333333,6.2277499999999995,0.04176666666666666
5,9,21.82658333333333,21.878683333333328,0.0521
5,10,6.962116666666668,7.111116666666668,0.149
5,11,3.0989833333333334,3.1352333333333333,0.03625
5,12,8.720633333333332,8.773583333333331,0.052950000000000004
32,1,2.10765,2.10765,0.0
32,2,1.1441,1.1441,0.0
32,3,2.2185833333333336,2.2185833333333336,0.0
32,4,1.5863833333333335,1.5863833333333335,0.0
32,5,1.7180000000000002,1.7180000000000002,0.0
32,6,2.4557833333333337,2.4557833333333337,0.0
32,7,4.77945,4.77945,0.0
32,8,1.0813000000000001,1.0813000000000001,0.0
32,9,5.531866666666668,5.531866666666668,0.0
32,10,1.4849166666666667,1.4849166666666667,0.0
32,11,3.479983333333333,3.479983333333333,0.0
32,12,6.512366666666667,6.512366666666667,0.0
47,1,2.3327333333333335,2.3327333333333335,0.0
47,2,1.9947166666666667,1.9947166666666667,0.0
47,3,3.5972666666666666,3.5972666666666666,0.0
47,4,2.841333333333334,2.841333333333334,0.0
47,5,3.6883500000000002,3.6883500000000002,0.0
47,6,2.0305333333333335,2.0305333333333335,0.0
47,7,2.83375,2.83375,0.0
47,8,1.8447833333333332,1.8447833333333332,0.0
47,9,2.3640666666666665,2.3640666666666665,0.0
47,10,2.3077666666666667,2.3077666666666667,0.0
47,11,2.3189500000000005,2.3189500000000005,0.0
47,12,2.0931,2.0931,0.0
24,1,5.748450000000001,5.748450000000001,0.0
24,2,3.4160500000000007,3.467800000000001,0.05175
24,3,1.507366666666667,1.507366666666667,0.0
24,4,2.2996166666666666,2.2996166666666666,0.0
24,5,5.70615,5.70615,0.0
24,6,2.2424166666666663,2.274733333333333,0.03231666666666667
24,7,2.7679,2.7679,0.0
24,8,1.9909833333333333,1.9909833333333333,0.0
24,9,3.0495833333333326,3.0495833333333326,0.0
24,10,3.5382833333333332,3.5843333333333334,0.04605
24,11,2.3798499999999994,2.3798499999999994,0.0
24,12,1.75095,1.75095,0.0
30,1,4.519266666666667,4.519266666666667,0.0
30,2,4.087700000000001,4.087700000000001,0.0
30,3,5.074599999999999,5.074599999999999,0.0
30,4,4.680450000000002,4.680450000000002,0.0
30,5,3.2159999999999997,3.2159999999999997,0.0
30,6,7.686533333333333,7.686533333333333,0.0
30,7,3.215533333333333,3.215533333333333,0.0
30,8,3.7374,3.7374,0.0
30,9,3.2255333333333334,3.2255333333333334,0.0
30,10,5.1833,5.1833,0.0
30,11,5.32275,5.32275,0.0
30,12,6.257149999999999,6.257149999999999,0.0
57,1,1.9545499999999998,1.9545499999999998,0.0
57,2,0.96435,0.96435,0.0
57,3,1.1594,1.1594,0.0
57,4,1.06205,1.06205,0.0
57,5,2.7919,2.7919,0.0
57,6,1.718,1.718,0.0
57,7,1.1592666666666667,1.1592666666666667,0.0
57,8,1.0124833333333334,1.0124833333333334,0.0
57,9,1.2512,1.2512,0.0
57,10,2.42575,2.42575,0.0
57,11,1.2382333333333333,1.2382333333333333,0.0
57,12,1.1906666666666668,1.1906666666666668,0.0
60,1,1.4932,1.4932,0.0
60,2,1.6961333333333335,1.6961333333333335,0.0
60,3,2.4223166666666662,2.4223166666666662,0.0
60,4,1.3998333333333335,1.3998333333333335,0.0
60,5,2.3097666666666665,2.3097666666666665,0.0
60,6,3.4649166666666664,3.4649166666666664,0.0
60,7,2.1514833333333336,2.1514833333333336,0.0
60,8,1.2516500000000002,1.2516500000000002,0.0
60,9,2.0440166666666664,2.0440166666666664,0.0
60,10,1.8206166666666665,1.8206166666666665,0.0
60,11,1.1851833333333335,1.1851833333333335,0.0
60,12,1.8960000000000001,1.8960000000000001,0.0
72,1,1.3574333333333335,1.3574333333333335,0.0
72,2,0.9553333333333333,0.9553333333333333,0.0
72,3,1.10715,1.10715,0.0
72,4,0.8572500000000001,0.8572500000000001,0.0
72,5,1.5335833333333333,1.5335833333333333,0.0
72,6,1.3262166666666666,1.3262166666666666,0.0
72,7,1.20875,1.20875,0.0
72,8,1.1172666666666666,1.1172666666666666,0.0
72,9,1.0841166666666666,1.0841166666666666,0.0
72,10,2.8828833333333335,2.8828833333333335,0.0
72,11,0.8647,0.8647,0.0
72,12,0.9104166666666667,0.9104166666666667,0.0
38,1,2.380666666666666,2.380666666666666,0.0
38,2,11.077583333333333,11.480766666666666,0.40318333333333334
38,3,3.344566666666666,3.344566666666666,0.0
38,4,1.4647166666666667,1.4647166666666667,0.0
38,5,2.5666166666666665,2.5666166666666665,0.0
38,6,2.466583333333333,2.466583333333333,0.0
38,7,6.005366666666667,6.3230666666666675,0.31770000000000004
38,8,1.5499166666666666,1.5499166666666666,0.0
38,9,3.8053333333333335,3.8053333333333335,0.0
38,10,2.48115,2.48115,0.0
38,11,5.711483333333335,5.850733333333334,0.13925
38,12,4.208733333333334,4.208733333333334,0.0
12,1,4.842600000000002,4.842600000000002,0.0
12,2,5.350533333333332,5.350533333333332,0.0
12,3,3.3436,3.3436,0.0
12,4,6.3896999999999995,6.3896999999999995,0.0
12,5,3.680766666666667,3.680766666666667,0.0
12,6,4.7679833333333335,4.7679833333333335,0.0
12,7,6.792350000000001,6.792350000000001,0.0
12,8,3.958583333333333,3.958583333333333,0.0
12,9,8.999800000000002,9.068816666666669,0.06901666666666667
12,10,6.871300000000001,6.871300000000001,0.0
12,11,5.445966666666666,5.445966666666666,0.0
12,12,3.564833333333334,3.564833333333334,0.0
8,1,4.8521333333333345,4.8521333333333345,0.0
8,2,12.786933333333334,12.786933333333334,0.0
8,3,4.605483333333333,4.605483333333333,0.0
8,4,7.0494666666666665,7.0494666666666665,0.0
8,5,5.085866666666668,5.085866666666668,0.0
8,6,4.284616666666665,4.284616666666665,0.0
8,7,7.1361500000000015,7.1361500000000015,0.0
8,8,5.843966666666668,5.843966666666668,0.0
8,9,4.532366666666666,4.532366666666666,0.0
8,10,7.39925,7.39925,0.0
8,11,10.187899999999999,10.187899999999999,0.0
8,12,3.4828833333333336,3.4828833333333336,0.0
46,1,3.810883333333333,3.810883333333333,0.0
46,2,4.2608,4.2608,0.0
46,3,5.9507166666666675,5.9507166666666675,0.0
46,4,2.8703333333333325,2.8703333333333325,0.0
46,5,2.8638999999999997,2.8638999999999997,0.0
46,6,7.854416666666666,7.854416666666666,0.0
46,7,7.6607,7.6607,0.0
46,8,3.264666666666667,3.264666666666667,0.0
46,9,3.9326499999999998,3.9326499999999998,0.0
46,10,2.9406833333333333,2.9406833333333333,0.0
46,11,4.306016666666666,4.306016666666666,0.0
46,12,2.553783333333333,2.553783333333333,0.0
22,1,6.9492999999999965,6.9492999999999965,0.0
22,2,8.435683333333333,8.435683333333333,0.0
22,3,5.502316666666667,5.502316666666667,0.0
22,4,4.822016666666669,4.822016666666669,0.0
22,5,6.565049999999998,6.565049999999998,0.0
22,6,7.899566666666665,7.899566666666665,0.0
22,7,8.877250000000002,8.877250000000002,0.0
22,8,6.240783333333332,6.240783333333332,0.0
22,9,5.911133333333335,5.911133333333335,0.0
22,10,7.915350000000001,7.915350000000001,0.0
22,11,8.472466666666666,8.472466666666666,0.0
22,12,6.594083333333333,6.594083333333333,0.0
53,1,2.7241666666666666,2.7241666666666666,0.0
53,2,3.0724166666666664,3.0724166666666664,0.0
53,3,3.942133333333334,3.942133333333334,0.0
53,4,1.5246,1.5246,0.0
53,5,3.83035,3.83035,0.0
53,6,2.3223000000000003,2.3223000000000003,0.0
53,7,2.663866666666667,2.6925333333333334,0.028666666666666667
53,8,2.33695,2.462333333333333,0.12538333333333332
53,9,4.563833333333333,4.563833333333333,0.0
53,10,2.9552166666666673,2.9552166666666673,0.0
53,11,3.072683333333333,3.072683333333333,0.0
53,12,3.7466166666666667,3.7466166666666667,0.0
43,1,2.01915,2.01915,0.0
43,2,2.090433333333333,2.090433333333333,0.0
43,3,1.2631333333333332,1.2631333333333332,0.0
43,4,1.9690499999999997,1.9690499999999997,0.0
43,5,4.106766666666667,4.106766666666667,0.0
43,6,1.9995166666666666,1.9995166666666666,0.0
43,7,3.5579499999999986,3.5579499999999986,0.0
43,8,3.637016666666667,3.637016666666667,0.0
43,9,4.3441833333333335,4.3441833333333335,0.0
43,10,1.60905,1.60905,0.0
43,11,4.022716666666666,4.022716666666666,0.0
43,12,4.23465,4.23465,0.0
69,1,2.06685,2.2381,0.17125
69,2,1.6725,2.0673833333333334,0.39488333333333325
69,3,1.4943166666666663,1.5959666666666663,0.10165
69,4,1.7754,2.0121,0.23670000000000002
69,5,1.6069166666666665,2.2126333333333332,0.6057166666666667
69,6,1.7186499999999998,2.482183333333333,0.7635333333333333
69,7,1.9889333333333332,2.0636,0.07466666666666667
69,8,2.1320166666666664,2.21265,0.08063333333333333
69,9,1.891616666666666,2.351716666666666,0.46009999999999995
69,10,2.1023500000000004,2.4009166666666673,0.29856666666666665
69,11,1.9005833333333335,2.051416666666667,0.15083333333333335
69,12,4.1787833333333335,4.5094,0.33061666666666667
42,1,0.7716333333333333,0.7716333333333333,0.0
42,2,5.273483333333335,5.273483333333335,0.0
42,3,4.181683333333334,4.181683333333334,0.0
42,4,1.6691333333333336,2.2646833333333336,0.59555
42,5,8.52261666666667,8.52261666666667,0.0
42,6,3.6289333333333333,3.6289333333333333,0.0
42,7,0.4340666666666667,0.4340666666666667,0.0
42,8,0.8524166666666666,0.8524166666666666,0.0
42,9,0.5438,0.5438,0.0
42,10,0.6944333333333333,0.6944333333333333,0.0
42,11,1.0186333333333333,1.0186333333333333,0.0
42,12,0.6743,0.6743,0.0
49,1,3.3472333333333335,3.3472333333333335,0.0
49,2,2.0736166666666667,2.0736166666666667,0.0
49,3,3.450733333333334,3.450733333333334,0.0
49,4,3.295566666666667,3.295566666666667,0.0
49,5,2.0208333333333335,2.0208333333333335,0.0
49,6,2.3950666666666662,2.3950666666666662,0.0
49,7,3.427033333333333,3.427033333333333,0.0
49,8,2.1725666666666665,2.1725666666666665,0.0
49,9,4.993733333333334,5.047350000000001,0.05361666666666667
49,10,4.122583333333332,4.122583333333332,0.0
49,11,4.076033333333332,4.076033333333332,0.0
49,12,2.8457666666666666,2.8457666666666666,0.0
44,1,3.140016666666666,3.140016666666666,0.0
44,2,3.1804666666666663,3.1804666666666663,0.0
44,3,3.5352500000000004,3.5352500000000004,0.0
44,4,4.086366666666667,4.086366666666667,0.0
44,5,4.512949999999999,4.512949999999999,0.0
44,6,2.9277500000000005,2.9277500000000005,0.0
44,7,3.6616666666666666,3.6616666666666666,0.0
44,8,5.460333333333334,5.460333333333334,0.0
44,9,8.4216,8.588433333333333,0.16683333333333333
44,10,1.7409,1.7409,0.0
44,11,4.740533333333332,4.740533333333332,0.0
44,12,2.6901833333333327,2.6901833333333327,0.0
34,1,3.829533333333333,3.829533333333333,0.0
